    station  jaargemiddelde
0   NL01485        9.164345
1   NL01487       10.050092
2   NL01488       10.110829
3   NL01489        9.422667
4   NL01491        9.555176
5   NL01494        9.997247
6   NL01495        9.346652
7   NL01496        9.938948
8   NL01912        9.549949
9   NL01913       11.284714
10  NL10131       10.367700
11  NL10136        9.280664
12  NL10138        7.605480
13  NL10230       10.128012
14  NL10240       10.584616
15  NL10241        9.178119
16  NL10247       10.562133
17  NL10248        5.168889
18  NL10404        7.381561
19  NL10418        8.873164
20  NL10444        9.274975
21  NL10448        9.656321
22  NL10449       10.522108
23  NL10450       10.536326
24  NL10538        8.112992
25  NL10636       11.236042
26  NL10641        8.471764
27  NL10643       10.440389
28  NL10644        8.210931
29  NL10738        8.830380
30  NL10741        9.672739
31  NL10742       10.004647
32  NL10821        7.384767
33  NL10934        7.173391
34  NL10937        8.037947
35  NL10938        8.232207
36  NL49007        9.591520
37  NL49012       10.888941
38  NL49014        9.650542
39  NL49016        8.386331
40  NL49017       10.530354
41  NL49551       10.786554
42  NL49553       11.500737
43  NL49556        7.848507
44  NL49557       12.686206
45  NL49561       10.195232
46  NL49570        9.594054
47  NL49572       10.089898
48  NL49573       11.652461
49  NL49701        9.218075
50  NL49703        8.802090
51  NL49704       10.329302
52  NL53001       11.267633
53  NL53004       11.846014
              NL01485    NL01487    NL01488    NL01489    NL01491    NL01494  \
dag                                                                            
2022-08-01   3.494583   5.118667   3.775292        NaN   3.386286       NaN   
2022-08-02   3.139958   4.887625   6.273417        NaN   4.151273       NaN   
2022-08-03   3.668458   6.665833   7.314292        NaN   1.458792       NaN   
2022-08-04   6.812625   7.353400   6.761048        NaN   6.467174       NaN   
2022-08-05   3.852458   2.946174   4.337783        NaN   2.248250       NaN   
2022-08-06   2.744000   4.986750   4.768250        NaN   2.877625       NaN   
2022-08-07   5.521583   5.835000   6.130583        NaN   4.667625       NaN   
2022-08-08   5.005333   5.864435   8.239917        NaN   5.928958       NaN   
2022-08-09   6.229333   4.040783   5.269625        NaN   2.485042       NaN   
2022-08-10   7.335708   6.536917   5.914708        NaN   5.314000       NaN   
2022-08-11   9.031458  10.230625   9.850250        NaN   8.726250       NaN   
2022-08-12   8.399250  11.137292  10.148000        NaN   8.052917       NaN   
2022-08-13   5.810333   9.112083  10.634250        NaN   3.691167       NaN   
2022-08-14   5.885875  14.142792  12.038750        NaN   7.786458       NaN   
2022-08-15   4.325375   9.290583  11.439333        NaN   5.314667       NaN   
2022-08-16   5.006667  13.924000  17.040125        NaN   5.681625       NaN   
2022-08-17   8.333708  21.145167  20.460000        NaN  15.424792       NaN   
2022-08-18  12.169333  11.780667  11.762042        NaN  10.193667       NaN   
2022-08-19   9.393208  14.758292  11.344333        NaN  10.607045       NaN   
2022-08-20   6.546667   6.722250   5.879875        NaN   8.527458       NaN   
2022-08-21   2.828000   5.803333   7.424333        NaN   8.800917       NaN   
2022-08-22   8.101167   8.385125   9.875208        NaN   9.095083       NaN   
2022-08-23   5.509667  10.449792   8.843667        NaN   8.884409       NaN   
2022-08-24   6.902292  11.792750   9.386542        NaN   7.289727       NaN   
2022-08-25   8.364458  11.353583  12.840500        NaN  10.076130       NaN   
2022-08-26   5.968458   3.691125   4.140792        NaN   1.969542       NaN   
2022-08-27   4.762667   4.745750   3.880250        NaN   4.760000       NaN   
2022-08-28   3.476792   3.082909   4.171208        NaN   3.746542       NaN   
2022-08-29   5.324435   4.189167   6.990792        NaN   5.368042       NaN   
2022-08-30   6.460208   6.086125   6.569542        NaN   5.962667       NaN   
2022-08-31   5.262417   4.751458   5.212292        NaN   5.139792       NaN   
2022-09-01   6.283375   7.501000   6.197125        NaN   8.029667       NaN   
2022-09-02   5.734083  10.721458   8.089708        NaN  11.472333       NaN   
2022-09-03   4.234833  13.402042   8.548875        NaN   5.874750       NaN   
2022-09-04   2.915625   8.414458   8.555792        NaN   5.882292       NaN   
2022-09-05   4.161667   8.419542  10.465708        NaN   7.842000       NaN   
2022-09-06   4.094042   7.402542   8.593458        NaN   4.944917       NaN   
2022-09-07   3.124167   5.808667   7.998833        NaN   3.528130       NaN   
2022-09-08   1.835875   4.071458   5.637667        NaN        NaN       NaN   
2022-09-09   2.237375   2.817708   4.034042        NaN        NaN       NaN   
2022-09-10   4.112542   6.278250   6.539333        NaN   2.358958       NaN   
2022-09-11   9.243125   6.548130  11.086667        NaN   7.174167       NaN   
2022-09-12   4.766708   8.103667  12.405125        NaN   7.030478       NaN   
2022-09-13   5.143083   8.513083   8.302292        NaN   5.305875       NaN   
2022-09-14   5.333250   3.138292   4.594833        NaN   1.665667       NaN   
2022-09-15   7.105167   5.563167   5.465417        NaN   6.284125       NaN   
2022-09-16   1.573333   4.110042   3.959125        NaN   4.648500       NaN   
2022-09-17   1.977478   3.350375   3.861042        NaN   4.726292       NaN   
2022-09-18   2.382042   1.265042   3.349333        NaN   4.476375       NaN   
2022-09-19   2.663875   3.693958   5.363792        NaN   5.907250       NaN   
2022-09-20   4.853042   5.256792   6.410190        NaN   7.317792       NaN   
2022-09-21   7.318625   6.992500   8.780542        NaN  10.045042       NaN   
2022-09-22   5.582167   9.604917  13.125417        NaN  12.990750       NaN   
2022-09-23   7.397619  12.608625  15.935583        NaN  12.043833       NaN   
2022-09-24  10.162292   7.239417   8.394708        NaN   7.610292       NaN   
2022-09-25   2.270375   3.710348   5.182708   0.588125   2.993542       NaN   
2022-09-26   2.330333   5.503833   5.713958   0.765333   2.240875       NaN   
2022-09-27   1.404042        NaN   4.423125        NaN   0.638958       NaN   
2022-09-28   1.371083   6.783100   4.934083   1.969500   3.378583       NaN   
2022-09-29   4.040833  12.483500  10.633042   7.517208   5.963208       NaN   
2022-09-30   4.427333  10.845958  12.405917   8.854708   9.495304       NaN   
2022-10-01   2.013261   8.259500   5.320917   2.584792   1.271625       NaN   
2022-10-02   3.403958   7.722625   7.748583   4.062833   5.685333       NaN   
2022-10-03   5.658000  10.836125   9.781417   6.974833   7.254917       NaN   
2022-10-04   5.309875  11.469417  11.311292   7.776875   8.489042       NaN   
2022-10-05   3.013875   6.369870   6.886208   2.694875   4.563083       NaN   
2022-10-06   4.320542   8.588208   7.814667   5.174750   5.712000       NaN   
2022-10-07   5.249208   9.603833   8.365458   6.637250   5.848435       NaN   
2022-10-08   6.923333   6.323542   6.972333   4.173833   7.148958       NaN   
2022-10-09   5.749708   9.055826   9.289000   7.949708   8.873304       NaN   
2022-10-10   5.380625   6.951625  10.586417   7.896087   8.322727       NaN   
2022-10-11   6.055083   9.529500  11.730500   8.750500  10.003042       NaN   
2022-10-12   7.773708  13.719625  15.828333  14.786000  12.339250       NaN   
2022-10-13   7.333833  14.488625  15.616375  11.636167  11.121750       NaN   
2022-10-14   1.231292  10.105792  14.742375   9.189208   7.106458       NaN   
2022-10-15   3.488125   8.171500   8.748125   6.219208   4.137292       NaN   
2022-10-16   0.834500   6.557750   5.088083   2.466208   2.594000       NaN   
2022-10-17   4.219625   8.058375   9.606583   4.432542   6.873500       NaN   
2022-10-18  11.741375   9.915500   8.916750   6.606125   8.938458       NaN   
2022-10-19   9.173708  10.917458   8.225208   8.171083   6.405833       NaN   
2022-10-20   6.391375  11.484958  11.162792   8.346792   8.837625       NaN   
2022-10-21   1.377913   6.320583   6.397958   2.844500   3.110000       NaN   
2022-10-22   3.936750   7.780708   6.468125   4.488125   4.545917       NaN   
2022-10-23   4.259375   7.524792   6.620167   4.117500   2.905667       NaN   
2022-10-24   2.402125   4.389042   3.468958   1.415625   1.734042       NaN   
2022-10-25   2.530292   5.396167   6.386833   4.278583   2.917435       NaN   
2022-10-26   3.008083   6.206667   8.639375   4.166167   7.668952       NaN   
2022-10-27   5.961000   8.118292   9.333708   6.239625   9.776750       NaN   
2022-10-28   9.690417  11.158667  13.057833  10.172125  11.741875       NaN   
2022-10-29  10.855750  13.116083  14.321167  11.767750  14.417833       NaN   
2022-10-30   8.518417  12.051870  14.667000  11.596208  12.221083       NaN   
2022-10-31  12.050708  16.466875  19.826208  16.049167  14.806875       NaN   
2022-11-01   3.425682   5.598625   4.934250   3.283542   3.123190       NaN   
2022-11-02   4.610542   5.973000   6.853625   4.084708   5.971042       NaN   
2022-11-03   2.682542   6.491375   5.584789   3.003333   4.406417       NaN   
2022-11-04   2.997125   6.747125   8.515875   2.219125   2.629696       NaN   
2022-11-05   6.521083   8.683826   8.969500   6.898542  10.181042       NaN   
2022-11-06   3.058333   6.718042   4.974875   3.843167   4.585625       NaN   
2022-11-07   2.111833   6.061042   6.858667   2.809833   4.131792       NaN   
2022-11-08   1.293750   5.717042   6.278625   2.349125   1.857000       NaN   
2022-11-09   2.331583   5.623000   5.453375   3.225417   2.475917       NaN   
2022-11-10   3.567917   6.934667   8.026750   6.611000   8.907542       NaN   
2022-11-11   5.647792  11.812375  13.526875  10.519292  11.948875       NaN   
2022-11-12   9.588708  20.923417  21.953000  17.902167  24.491917       NaN   
2022-11-13   9.436348  20.240304  18.532333  15.142125  15.190458       NaN   
2022-11-14  10.722875  16.321083  20.678958  16.836458  13.124708       NaN   
2022-11-15   3.367042   8.258583   8.608125   5.671875   5.025833       NaN   
2022-11-16   2.262458   5.433250   5.749458   2.013833   2.207583       NaN   
2022-11-17   1.199667   4.124750   3.849833   0.410958   0.805500       NaN   
2022-11-18   2.526458   8.026958   9.333292   5.017083   8.247833       NaN   
2022-11-19   9.578875  14.648500  14.359208  12.419625  15.788667       NaN   
2022-11-20  10.414292  16.547958  16.237333  14.081625  16.370375       NaN   
2022-11-21   3.085292   6.539542   7.375958   4.165250   8.165208       NaN   
2022-11-22   1.609292   6.739708   4.893333   1.803625   1.888292       NaN   
2022-11-23   2.234417   5.348375   6.039542   2.076667   2.044292       NaN   
2022-11-24   4.229458   8.233042   6.654833   4.583000   6.541417       NaN   
2022-11-25   4.172333   5.762167   5.701091   5.179875   9.079958       NaN   
2022-11-26   5.143583  12.280958        NaN   9.855083  13.380000       NaN   
2022-11-27   6.927583  10.112333        NaN   4.360125   9.521042       NaN   
2022-11-28   3.398333  10.455125        NaN  11.329708  14.033833       NaN   
2022-11-29  15.437000  15.628550        NaN  16.931208  17.890750       NaN   
2022-11-30  19.273333  18.072917        NaN  13.753542  18.815208       NaN   
2022-12-01  26.397542  27.417167        NaN  21.859417  25.028000       NaN   
2022-12-02  25.194583  31.742250        NaN  23.762125  27.218250       NaN   
2022-12-03  14.215792  26.116542        NaN  20.274125  24.088042       NaN   
2022-12-04  14.301708  29.238417        NaN  24.887958  25.844208       NaN   
2022-12-05  18.305167  17.028833        NaN  11.284208  17.418708       NaN   
2022-12-06  11.874833   7.944958   3.326889   2.810708   6.971833       NaN   
2022-12-07  17.243700   7.781042   3.961958   3.577792   7.566917       NaN   
2022-12-08        NaN   6.728542   3.710708   3.142958  11.882583       NaN   
2022-12-09  14.112273  22.547125  21.650750  20.620833  23.104792       NaN   
2022-12-10  26.651083  22.454750  28.241208  29.082333  26.313167       NaN   
2022-12-11  12.605458  16.383875  16.671083  16.982667  14.545792       NaN   
2022-12-12  13.988458  24.650400  21.254292  21.202375  16.283792       NaN   
2022-12-13  17.824667  25.315042  25.468792  24.796875  21.115375       NaN   
2022-12-14  19.557375  16.823833  20.971292  18.572958  18.867917       NaN   
2022-12-15  32.421087  39.420368  45.754667  42.560125  43.089650       NaN   
2022-12-16  34.231000  24.285917  21.461250  21.125333  29.831167       NaN   
2022-12-17  29.095083  37.601083  30.983000  34.977083  39.498083       NaN   
2022-12-18  19.654833  25.521667  25.916958  24.928417  26.135833       NaN   
2022-12-19   4.662750   7.123125   5.627000   6.799458   8.209917       NaN   
2022-12-20        NaN   4.187667   2.982542   4.085167   3.330875       NaN   
2022-12-21        NaN   8.126417  10.291250  10.317625   5.636042       NaN   
2022-12-22   0.545708   7.499500   8.056625   7.169625   5.187435       NaN   
2022-12-23   0.658917   6.054292   4.582833   2.931458   5.204792       NaN   
2022-12-24   5.805542   8.413542   8.656917   7.779667   8.988750       NaN   
2022-12-25   0.754917   5.006917   4.922125   6.461083   7.180542       NaN   
2022-12-26        NaN   4.065261   4.336708   4.393875   4.139042       NaN   
2022-12-27   1.634250   6.893792   6.540417   6.031625   7.745208       NaN   
2022-12-28        NaN   2.831542   2.217208   2.070333   3.253042       NaN   
2022-12-29        NaN   1.209348   0.608000   0.198625   1.486000  4.846600   
2022-12-30        NaN   3.567792   0.809391   1.005458   2.028458  3.934875   
2022-12-31        NaN   1.511083   2.455833   3.491200   3.848273  6.604333   

              NL10404    NL10418    NL10444    NL10448    NL10449    NL10450  \
dag                                                                            
2022-01-01  28.301083  11.961083  10.186708  14.904542  20.524958        NaN   
2022-01-02   4.591208   6.369625   8.438042   7.233875   6.904167        NaN   
2022-01-03   5.318333   7.176292   8.802417   8.371708   6.924292        NaN   
2022-01-04   2.275042   4.506417   4.374833   4.707833   5.957000        NaN   
2022-01-05   2.653458   6.817542   8.156750   5.176333   4.988833        NaN   
2022-01-06   2.426500   5.398333   8.063042   9.110292   9.145625        NaN   
2022-01-07   2.995417   6.837542   6.058625   8.090125   3.339458        NaN   
2022-01-08   2.564458   5.269125   6.324042   5.241333   4.528792        NaN   
2022-01-09   4.567125   6.950250   6.378833   7.858625   6.431652        NaN   
2022-01-10  17.748208  17.917708  13.575500  20.748625  21.342500        NaN   
2022-01-11  19.833708  18.109208        NaN  19.766250  24.094917        NaN   
2022-01-12  11.317958  18.035000  12.328222  20.767292  21.504958        NaN   
2022-01-13   9.424333  15.185292   7.920417  17.174958  18.267250        NaN   
2022-01-14  11.112333  18.607750   9.963833  18.969125  18.606458        NaN   
2022-01-15  25.380667  22.775583  21.552500  25.452667  29.067708        NaN   
2022-01-16  12.939083  20.534667  13.319583  22.681458  21.944625        NaN   
2022-01-17   6.865292   8.772000   6.276826  10.505750  10.601875        NaN   
2022-01-18  10.113625   8.701083   5.127042  13.078417  11.503333        NaN   
2022-01-19  11.287917  18.379542   9.446087  18.971958  18.039208        NaN   
2022-01-20   3.349917   6.130042   4.790708   6.926583   7.753000        NaN   
2022-01-21   2.746167   5.551292   5.573542   7.598542   7.283208        NaN   
2022-01-22   6.691708   9.872208   5.393833  10.978125  12.620958        NaN   
2022-01-23   9.941458  13.957958   9.442250  15.341125  16.949917        NaN   
2022-01-24  22.540417  24.188917  26.985917  26.073000  30.071792        NaN   
2022-01-25  33.070250  40.831708  26.126542  41.493250  43.286667        NaN   
2022-01-26  20.983625  29.405375  22.259636  29.712458  32.218292        NaN   
2022-01-27   6.841375   8.649750   8.205000  10.934750  11.228792        NaN   
2022-01-28   5.397583   9.712708   7.915750  11.323417  11.493792        NaN   
2022-01-29   4.288708   6.556792   8.041833   8.933125   7.810917        NaN   
2022-01-30   7.591458   7.962333   9.103375   9.906208  10.983000        NaN   
2022-01-31   6.930917   9.279125  10.842667  10.083667   8.363583        NaN   
2022-02-01   4.289625   5.761542   9.534000   7.280375   5.955125        NaN   
